,symbol,date,rate
4507,Annual growth %,Jan 1 1971,7.804895
4508,Annual growth %,Jan 1 1972,19.777924
4509,Annual growth %,Jan 1 1973,0.892631
4510,Annual growth %,Jan 1 1974,22.276819
4511,Annual growth %,Jan 1 1975,18.673911
4512,Annual growth %,Jan 1 1976,2.308067
4513,Annual growth %,Jan 1 1977,8.223711
4514,Annual growth %,Jan 1 1978,-19.587943
4515,Annual growth %,Jan 1 1979,-9.171547
4516,Annual growth %,Jan 1 1980,8.606199
4517,Annual growth %,Jan 1 1981,9.459013
4518,Annual growth %,Jan 1 1982,8.720184
4519,Annual growth %,Jan 1 1983,8.065122
4520,Annual growth %,Jan 1 1984,-35.403697
4521,Annual growth %,Jan 1 1985,-12.616962
4522,Annual growth %,Jan 1 1986,19.641678
4523,Annual growth %,Jan 1 1987,18.668679
4524,Annual growth %,Jan 1 1988,16.20969
4525,Annual growth %,Jan 1 1989,14.157536
4526,Annual growth %,Jan 1 1990,3.810751
4527,Annual growth %,Jan 1 1991,-11.325666
4528,Annual growth %,Jan 1 1992,-11.268967
4529,Annual growth %,Jan 1 1993,27.610876
4530,Annual growth %,Jan 1 1994,-0.747723
4531,Annual growth %,Jan 1 1995,19.457353
4532,Annual growth %,Jan 1 1996,11.31643
4533,Annual growth %,Jan 1 1997,12.496403
4534,Annual growth %,Jan 1 1998,3.608241
4535,Annual growth %,Jan 1 1999,0.22208
4536,Annual growth %,Jan 1 2000,0.487185
4537,Annual growth %,Jan 1 2001,1.342571
4538,Annual growth %,Jan 1 2002,4.989761
4539,Annual growth %,Jan 1 2003,-3.56529
4540,Annual growth %,Jan 1 2004,7.277192
4541,Annual growth %,Jan 1 2005,9.90394
4542,Annual growth %,Jan 1 2006,5.549158
4543,Annual growth %,Jan 1 2007,6.75187
4544,Annual growth %,Jan 1 2008,6.582574
4545,Annual growth %,Jan 1 2009,-12.031659
4546,Annual growth %,Jan 1 2010,8.508746
4547,Annual growth %,Jan 1 2011,8.662382
4548,Annual growth %,Jan 1 2012,1.922197
4549,Annual growth %,Jan 1 2013,-4.074047
4550,Annual growth %,Jan 1 2014,-3.266779
4551,Annual growth %,Jan 1 2015,1.586273
4552,Annual growth %,Jan 1 2016,-1.368483
4553,Annual growth %,Jan 1 2017,4.672801
4554,Annual growth %,Jan 1 2018,5.717961
4555,Annual growth %,Jan 1 2019,0.177053
